COD_ID_PRODUTO,DES_PRODUTO,total_desconto
105793,TOALHA BA TEKA 450G 65X135 DIAMANT ROSE,0.00
105794,TOALHA BA TEKA 450G 65X135 DIAMANT AZUL,0.00
105795,TOALHA BA TEKA 450G 65X135 DIAMANT BORDO,0.00
2083,SABONETE LIQ PROTEX 250ML AVEIA,0.00
105797,BARRA PROT NUTRATA 40G WHEY GREGO MOR C/CHANTILLY,0.00
105799,BARRA PROT NUTRATA 40G WHEY GREGO. BAR DOC LEIT,0.00
105802,TOALHA RO TEKA 450G 45X75 HANNA BORDO,0.00
105803,TOALHA RO TEKA 450G 45X75 HANNA AZUL,0.00
105804,TOALHA RO TEKA 340G 45X70 DRY VERDE,0.00
105806,TOALHA RO TEKA 340G 45X70 DRY AZUL,0.00
105807,TOALHA RO TEKA 340G 45X70 DRY ROSA,0.00
105808,TOALHA RO TEKA 450G 45X70 DIAMANT AZUL,0.00
105809,TOALHA RO TEKA 450G 45X70 DIAMANT BORDO,0.00
105810,TOALHA RO TEKA 450G 45X70 DIAMANT ROSE,0.00
1881,CHA MADRUGADA VERDE 15G,0.00
1877,CHA MADRUGADA PRETO 15G,0.00
105821,SHAMPOO COND SEDA 300ML JUNTINHO INF SPIDER LIMP,0.00
105840,PANETTONE GROSS 400G CHOC,0.00
105842,SALADA BATATA AUTHORIA 350G GOURM C/MAIONES TRAD,0.00
105843,SALADA BATATA AUTHORIA 350G GOURM C/MAIONES MOST,0.00
105844,COPO TERM TOTALPLAST 180ML C/20 DESCART,0.00
105845,COPO TERM TOTALPLAST 240ML C/20 DECART,0.00
105846,CANUDO STRAWPLAST C/500 TRAD,0.00
1871,CHA MADRUGADA 15G MACA C/CANELA,0.00
105850,CJ POTE SANREMO 800ML C/3 FACIL C/TP QUAD,0.00
105851,CJ POTE SANREMO 200ML C/4 FACIL C/TP QUAD,0.00
105852,"CEREAL KELLOGGS 1,5KG SUCRILHOS ORIG L1,5 P1KG",0.00
1868,CHA MADRUGADA MACA 15G,0.00
105857,CARNE SUINA SUINOBRE KG GOURM. PANCETA CONG,0.00
105858,CARNE SUINA SUINOBRE KG GOURM COST MINGA C/O CONG,0.00
105859,CARNE SUINA SUINOBRE KG .GOURM SOBREPAETA CONG,0.00
105866,COPO TERM TOTALPLAST 120ML C/20 DESCART,0.00
105867,CJ POTE SANREMO 360ML C/4 FACIL C/TP QUAD,0.00
1806,OSSO GOSTOSSO C/1 NO 34 NATURAL,0.00
105873,WHISKY JOHNNIE WALKER 750ML ESC BLONDE BLENDED,0.00
105876,REFRIG FANTA 350ML MISTERIO BLUE,0.00
1733,FARINHA TRIGO SANANDUVA 1KG,0.00
105891,COPO TERM TOTALPLAST 70ML C/20 DESCART,0.00
1649,FEIJOADA ODERICH 420G,0.00
105894,BEBIDA FRUTITO 250ML MISTA ADOC FRUT CITRICA,0.00
105895,BEBIDA FRUTITO 250ML MISTA ADOC UVA,0.00
1642,DOBRADINHA ODERICH 420G,0.00
105900,BISC GERMANI 345G INT CREAM CRACKER,0.00
1626,VINHO GATO NEGRO 750ML MERLOT,0.00
1618,VINHO GATO NEGRO 750ML CHARDONNAY,0.00
1597,ALMONDEGA ODERICH 250G,0.00
1591,ARROZ PRATO FINO 1KG BRANCO T1,0.00
1546,PRENDEDOR ROUPA RAMAR C/12UN PEGA SOL CRISTAL,0.00
1482,ARROZ TIO JOAO 1KG INTEGRAL,0.00
1481,ARROZ TIO JOAO 1KG COZINHA ITALIAN,0.00
1459,ARROZ TIO JOAO TIPO 1 5KG,0.00
105953,IOGURTE VIGOR 140G MIX MOR C/CEREAIS CHOC,0.00
105954,IOGURTE VIGOR 140G MIX MOR C/CONF COLOR,0.00
105960,REFRIG BALY 220ML KIDS TUTTI FRUTTI,0.00
105962,CERV LAGUNITAS 350ML IPA INDIA PALE ALE,0.00
1215,CREME P/ PENTEAR TRA LA LA 300ML ANTI FRIZZ,0.00
105965,BISC BIBI 100G BACON,0.00
105966,BISC BIBI 100G CHURRASCO,0.00
105967,BISC BIBI 100G TRAD,0.00
105968,BISC PANINE 200G VOVO SENTADA SALG,0.00
1209,AVE PERU SEARA KG,0.00
105974,ALFAJORES PANINE 320G DOC LEIT CHOC,0.00
1118,SALGADO FRICASA KG RABADA,0.00
1117,SALGADO FRICASA KG PES,0.00
1076,QUEIJO STA CLARA KG PROVOLONE ESPET,0.00
1065,OSSINHO DE PORCO KG,0.00
105986,ESPUMANTE MONTE PASC 187ML NAT BRUT ROSE,0.00
1061,QUEIJO PARMISSIMO KG PARM CUNHA P,0.00
105989,VINHO DEL GRANO 1L GOLD ROSE SUAV BORDO MESA,0.00
105990,VINHO MONTE PASCHOAL 250ML FRISANTE MOSC ROSE SUAV,0.00
1057,GALETO KG CONGELADO,0.00
1042,QUEIJO STA CLARA KG MINAS,0.00
1025,CORACAO FGO FRANGOSUL 1KG CONG,0.00
1013,QUEIJO STA ROSA KG LANCHE PECA,0.00
1007,CARNE CORDEIRO KG PERNIL CONG,0.00
1006,CARNE CORD KG PALET CONG,0.00
106017,DETERG SANIT PATO 38G RF C/APLIC BOUQ FL OF ESP,0.00
1003,CARNE CORDEIRO KG COST CONG,0.00
106022,AMACIANTE COMFORT 3L CONC EMB ECON HYD SERUM,0.00
106023,AMACIANTE COMFORT 3L CONC EMB ECON CUID ESSENCIAL,0.00
106025,SHAMPOO SEDA 425ML JOIAS NATUREZA REST TAM ECON,0.00
988,QUEIJO GRAN MESTRE KG TIPO GRANA,0.00
973,LING CAMPEIRA BURITI KG,0.00
106028,CHINELO HAVAIANAS TRAD AZUL/BCO 41/42,0.00
106029,COQUETEL FREE AFRIKA 900ML MARULA. VANILLA,0.00
906,FRANGO LANGUIRU KG RESFRIADO 2160,0.00
106040,KIT MAIONESE HELLMANNS 500G C/2 EMB ECON,0.00
106041,"KETCHUP HELLMANNS 1,01KG PROF",0.00
106042,MINGAU MAIZENA 550G CREMOGEMA TRAD EMB ECON,0.00
896,PAO CARNE KG SCHENDER,0.00
106044,MOLHO KNORR 150ML ALHO,0.00
106046,TEMPERO KNORR 50G ARROZ,0.00
106048,TEMPERO KNORR 50G FGO,0.00
106049,TEMPERO KNORR 50G FEIJAO,0.00
106050,TEMPERO KNORR 50G CARNE,0.00
859,LOMBO CANADENSE MAJESTADE KG,0.00
848,LING SUINA SCHENDER KG DEF,0.00
788,BACON BURITI KG PED,0.00
786,BACON FRICASA KG MANTA PERNIL,0.00
106056,TAPETE TAPETES JUNIOR 40X60 PORTA BEM VINDO,0.00
106059,KIT PROT SOLAR CENOURA B 200ML +50G FPS30 OF ESP,0.00
106062,JG BANHEIRO TAPETES JUNIOR 3PC TECIL POP,0.00
733,ALFACE HIDROPONICA NATURALHIDRO UN,0.00
731,ALFACE HIDROPONICA MIMOSA NAT,0.00
106070,TAPETE TAPETES JUNIOR 40X60 ONIX,0.00
106072,TAPETE TAPETES JUNIOR 34X63 PVC BOX,0.00
106075,PALITO DENT PARANA C/250 MENTA,0.00
715,PAO SUPERPAN KG MILHO,0.00
106091,KIT SHAMP 650ML+COND350ML PALMOLIVE SOS PRECO ESP,0.00
106092,SALG ELMA CHIPS 400G OVINHOS AMEND,0.00
679,PAO SUPERPAN CABRITO DOCE KG,0.00
106100,PROTETOR SOLAR CENOURA B 110ML FPS 30 UVA+UVB,0.00
106102,ERVA MATE ELACY 1KG TRAD,0.00
106103,ERVA MATE ELACY 1KG S/ACUC MOIDA GROSSA,0.00
106104,ERVA MATE ELACY 1KG PREM VACUO,0.00
106105,ERVA MATE ELACY 500G TERERE LIMAO/MENTA,0.00
106106,ERVA MATE ELACY 500G TERERE ABACAXI/MENTA,0.00
106107,ERVA MATE ELACY 500G COMP S/ACUC CHAS VACUO,0.00
106108,ERVA MATE ELACY 500G COMP S/ACUC MENTA VACUO,0.00
106110,FRALDA PAMPERS CONFORT SEC XXG C/52 LV+ PG-,0.00
106111,FRALDA PAMPERS CONFORT SEC XG C/148 PCT ECON,0.00
106112,FRALDA PAMPERS CONFORT SEC G C/168 PCT ECON,0.00
106113,CERV ESTRELLA GALICIA 269ML PURO MALTE LAGER,0.00
106114,CERV THEREZOPOLIS 355ML PREM GOLD LAGER,0.00
106116,BISC KELLOGGS 110G SUCRILHOS MINI CHOC,0.00
106117,BISC KELLOGGS 110G SUCRILHOS MINI LEIT,0.00
106118,BATATA PALHA ELMA CHIPS 100G TRAD,0.00
664,,0.00
633,PAO SUPERPAN KG BAGUETE,0.00
106125,ARROZ VERA 1KG PARB TP1,0.00
106126,ARROZ VERA 5KG PARB TP1,0.00
106127,ARROZ TREICHEL 5KG S/GLUT BCO TP1,0.00
106128,ARROZ TREICHEL 1KG BCO TP1,0.00
508,TOMATE ITALIANO KG,0.00
506,TOMATE GAUCHO KG,0.00
497,OSSO E SEBO KG,0.00
489,TEMPERO VERDE HIDROPONICO NATURAL,0.00
485,TEMPERO VERDE MOLHO UN,0.00
479,RUCULA HIDROPONICA NATURALHIDRO UN,0.00
478,RUCULA HIDROPONICA W GREEN,0.00
475,RUCULA MOLHO UN,0.00
472,*REPOLHO BRANCO KG FAT,0.00
106160,DOCE LEITE AMANHECER 350G ZR LACT,0.00
106166,FINALIZADOR EICO 120ML TRAT MANDIOCA,0.00
106169,SALSICHA SEARA 330G P/GRELHA CHURRASCO DEF,0.00
469,RADICHE HIDROPONICA NATURALHIDRO UN,0.00
461,RABANETE KG,0.00
447,PIMENTAO VERMELHO KG,0.00
106173,MIST BOLO ITALAC 400G LARAN,0.00
106174,MIST BOLO ITALAC 400G AIPIM,0.00
106175,MIST BOLO ITALAC 400G CENOURA,0.00
106176,MIST BOLO ITALAC 400G CHOC,0.00
106177,CHOC ITALAC 200G SOLUVEL 32%CAC,0.00
106178,RADITE HIDROPONICO HORTI MARIN UN,0.00
106179,AGRIAO HIDROPONICO HORTI MARIN UN,0.00
106180,RUCULA HIDROPONICA HORTI MARIN UN,0.00
106181,ALFACE HIDROPONICA HORTI MARIN UN,0.00
106182,SALSA/CEBOLINHA HORTI MARIN UN,0.00
106190,FIGADO FGO LAR 700G IQF CONG,0.00
106191,ALECRIM SITIO ECO FLORES P11,0.00
106192,SALSA SITIO ECO FLORES P11,0.00
106193,TOMILHO SITIO ECO FLORES P11,0.00
106194,POEJO SITIO ECO FLORES P11,0.00
106195,SALVIA SITIO ECO FLORES P11,0.00
106196,OREGANO SITIO ECO FLORES P11,0.00
106197,MENTA SITIO ECO FLORES P11,0.00
106198,MANJERONA SITIO ECO FLORES P11,0.00
106199,MINI CRISANTEMO SITIO ECO FLORES P06,0.00
106200,ARRUDA SITIO ECO FLORES P11,0.00
106201,CEBOLINHA SITIO ECO FLORES P11,0.00
106202,CIDRO SITIO ECO FLORES P11,0.00
106203,CURRY SITIO ECO FLORES P11,0.00
106204,GRAMA SITIO ECO FLORES P/GATOS P11,0.00
106205,HORTELA SITIO ECO FLORES P11,0.00
106206,MANJERICAO SITIO ECO FLORES ROXO P11,0.00
106207,LAVANDA SITIO ECO FLORES P11,0.00
106208,CHICLE FLORESTAL 140G HAPPY BOL HORTELA,0.00
106209,CHICLE FLORESTAL 140G HAPPY BOL TUTTI FRUTTI,0.00
106211,CHICLE FLORESTAL 140G HAPPY BOL MOR,0.00
106214,GOMA MASCAR FLORESTAL 201G C/12CART CANELA,0.00
106215,GOMA MASCAR FLORESTAL 201G C/12CART MENTA,0.00
106218,ERVA MATE SERENA 1KG S/ACUC MOIDA GROSSA,0.00
106219,ERVA MATE SERENA 1KG S/ACUC NATIVA,0.00
106221,ERVA MATE SERENA 1KG S/ACUC NATIVA VACUO,0.00
106223,ERVA MATE SERENA 500KG S/ACUC NATIVA,0.00
106224,ERVA MATE SERENA 500KG S/ACUC MOIDA GROSSA,0.00
106226,FOLHADO FORNO DE MINAS 800G RECH CONG,0.00
106229,CHOC NESTLE 80G CLASS LEIT DUO,0.00
106230,CHOC NESTLE 80G CLASS CREM LEIT,0.00
106231,CHOC NESTLE 80G CLASS 40%CAC MEIO AMARGO,0.00
106232,CHOC NESTLE 85G ALPINO LEIT,0.00
106234,CHOC NESTLE 80G GALAK BCO,0.00
106244,SUCO PLENNO 300ML INT S/ACUC UVA,0.00
106253,SABONETE PREMISSE 1L DEOLINE MOR/CHAMPAGNE,0.00
106254,AZEITE OLIVA OLIVAS SUL 250ML EXT VIRG CORATINA,0.00
106255,AZEITE OLIVA OLIVAS SUL 500ML EXT VIRG CORATINA,0.00
106261,KIT TIRA MOFO SAIF 500ML +RF 500ML C/CLORO 50%DESC,0.00
106263,CEREAL NESTLE 360G PASSATEMPO MAT CHOC/BAUN,0.00
106264,CEREAL NESTLE 300G MUCILON INF INT ARROZ/AVEIA,0.00
106267,CEREAL NESTLE 300G MUCILON INF ARROZ,0.00
106268,CEREAL NESTLE 1KG MUCILON INF L+P- MULTICEREAIS,0.00
106269,CEREAL NESTLE 1KG MUCILON INF L+P- ARROZ/AVEIA,0.00
106270,BRINQ WESTERN P/CAO HAMBURGUER,0.00
106271,CEREAL NESTLE 540G NESCAU MAT CHOC +ECON,0.00
106272,FORMULA INF NESTLE 800G NINHO C/2 FASES1+ 20%DESC,0.00
406,MORANGA AMARELA KG,0.00
404,MORANGA PRETA FATIADA C/ CASCA KG,0.00
106275,KIT SHAMP 800ML+COND750ML EICO CABELOS LONGOS,0.00
106276,CAFE NESCAFE 250G INT MAX GTS 60G COOKIES CLASS,0.00
106277,CAFE NESCAFE 100G GOLD SOL +GTS EQUILIBR 13G,0.00
106278,CAFE NESCAFE 235G C/30 CAPS D GUSTO SEL ESP MIX,0.00
396,MELAO PELE SAPO KG,0.00
106284,MOLHO TOMATE POMAROLA 460G TRAD EMB ECON LV+ PG-,0.00
106285,FILE PEIXE SEARA 400G TILAPIA EMP IQF CONG,0.00
106286,TOMATES TRITURADOS POMAROLA 2KG P/MOLHOS,0.00
106287,COXA SOBRECOXA FGO SEARA KG FRANGO PADARIA CONG,0.00
391,MELAO CANTALOUPE,0.00
106294,PASTEL AURORA 350G C/20 QUEIJO CONG,0.00
389,MELANCIA KODAMA KG,0.00
106297,SORVETE DOCE DELEITE 2L CHOC,0.00
106298,SORVETE DOCE DELEITE 2L UVA C/LEIT COND,0.00
106299,SORVETE DOCE DELEITE 2L TENTACAO,0.00
106300,SORVETE DOCE DELEITE 2L NAPOLITANO,0.00
106302,SORVETE DOCE DELEITE 1L DOC LEIT/FLOCOS,0.00
106303,SORVETE DOCE DELEITE 1L ABACAXI FRANCES,0.00
106304,SORVETE DOCE DELEITE 1L NINHO TRUFADO,0.00
106305,ACAI DOCE DELEITE 1L TRAD,0.00
106306,LING LOMBO AURORA 500G PREM ALHO ERVAS,0.00
379,MANDIOQUINHA BRANCA KG,0.00
106308,CARNE SUINA AURORA KG PREM PANCETA LEMON PEPPER,0.00
238,*CARNE BOV KG COSTELA MINGA PONTA,0.00
106310,CARNE SUINA AURORA KG PREM COST C/O CONG,0.00
106311,SNACK PIRAQUE 100G QUEIJINHO,0.00
106312,SNACK PIRAQUE 100G PRESUNTINHO,0.00
106314,BISC PIRAQUE 200G MAIZENA,0.00
106315,BISC PIRAQUE 75G ORIG RECH GOIABINHA,0.00
233,CARNE BOV KG COST CORTE ESP RESF,0.00
214,LIMAO SICILIANO KG,0.00
106318,FILE SOBRECOXA FGO AURORA 800G PREM CHIMICHURRI,0.00
106326,FINALIZADOR EICO 120ML SALAO CASA SPRAY HID INT,0.00
106332,AVE FIESTA SEARA KG CONG CHURRASQUEIRA,0.00
106334,PEITO PERU SEARA KG RECHEADO FAROFA DAMASCO CONG,0.00
106339,CORTADOR CAB BRITANIA 18W TITANIUM C/9 ACESS 220V,0.00
106340,CORTADOR CAB BRITANIA 18W TITANIUM C/9 ACESS 127V,0.00
106341,"CHALEIRA ELET BRITANIA 1,9L BCH12V INOX VERM 220V",0.00
106342,"CHALEIRA ELET BRITANIA 1,9L BCH12V INOX VERM 127V",0.00
106343,ALMONDEGAS BOV MONTANA 500G C/20 CONG,0.00
106344,KIBE BOV MONTANA 500G C/10 CONG,0.00
171,GENGIBRE KG,0.00
165,ATEMOIA KG,0.00
106347,HAMBURGUER MISTO MONTANA 672G C/12 FGO/BOV CONG,0.00
150,ESPINAFRE MOLHO UN,0.00
106353,HAMBURGUER BOV BASSI 400G C/2 ANGUS CONG,0.00
106365,MAIONESE LIZA 400G CASEIRA CREM TRAD,0.00
106367,BEBIDA SKOL BEATS 269ML MISTA CAIPI CAIPIRINHA,0.00
106371,ERVA MATE BUENA 500G S/ACUC NATIVA,0.00
106372,ERVA MATE BUENA 500G S/ACUC MOIDA GROSSA,0.00
136,COUVE FLOR UN,0.00
134,COUVE CHINESA ACELGA UN,0.00
106392,SHAMPOO ABOVE 325ML MEN HID FRESH 3X1,0.00
116,CEREJA IMPORTADA KG,0.00
110,CEBOLA IMPORTADA KG,0.00
106396,SHAMPOO ABOVE 325ML FEM NUT MACIEZ BRIL,0.00
106397,SHAMPOO ABOVE 325ML FEM RECON,0.00
106398,SHAMPOO ABOVE 325ML FEM HID NUT FORCA,0.00
106399,COND ABOVE 325ML FEM NUT MACIEZ BRIL,0.00
106400,COND ABOVE 325ML FEM RECON,0.00
106401,COND ABOVE 325ML FEM HID NUT FORCA,0.00
106406,FRALDA HUGGIES LITTLE SWIMMERS C/10 M/G,0.00
106407,FRALDA HUGGIES LITTLE SWIMMERS C/10 G/XG,0.00
109,CEBOLA CONSERVA KG,0.00
106409,KIT CEREAL NESTLE 210G NESCAU +190G PASSATEMP +ECON,0.00
106411,"REFRIG BIRI 1,25L GUAR",0.00
106412,REFRIG BIRI 500ML POMELO,0.00
106413,REFRIG BIRI 500ML POMELO ZR,0.00
106414,REFRIG BIRI 2L POMELO,0.00
106416,TOALHA UMED HUGGIES C/96 TRIPLA PROT,0.00
106417,REFRIG BIRI 2L POMELO ZR,0.00
106418,COQUETEL EASY DRINK 500ML MOJITO,0.00
106419,COQUETEL EASY DRINK 500ML LIMAO,0.00
98,BROTO 175G TREVO,0.00
106425,"CJ BANDEJA WYDA 1,15L C/10 C/TP ALUM",0.00
106426,CJ BANDEJA WYDA 500ML C/10 C/TP ALUM,0.00
106427,CJ BANDEJA WYDA 750ML C/10 C/TP ALUM,0.00
106428,CREME TRAT SKALA 1KG VIT C + COLAG VEG BRIL REPAR,0.00
106429,"CJ BANDEJA WYDA 1,5L C/10 C/TP ALUM",0.00
106430,CJ BANDEJA WYDA 220ML C/10 C/TP ALUM,0.00
106431,KIT SHAMP+COND SKALA. 325ML CRESPINHO DIVIN,0.00
106434,GRAMPO BONITTA C/50 P/CAB PRETOS N5,0.00
106437,PINCEL BONITTA APLICADOR SORT,0.00
106439,PINCEL BONITTA BARB PEQ,0.00
93,BROTO 115G ALFAFA,0.00
106450,QUEIJO PRESIDENT 180G CORAC PARM CILINDRO,0.00
106466,BEBIDA LACTEA PARMALAT 250ML WHEYFIT COC/BAT,0.00
106467,BEBIDA LACTEA PARMALAT 250ML WHEYFIT BAUN,0.00
106468,BEBIDA LACTEA PARMALAT 250ML WHEYFIT CHOC,0.00
106476,DINHEIRO PENCA C21,0.00
106481,ESPETO FIAT LUX 25CM BAMBU C/50 P/CHURRASCO,0.00
106485,ROUPAO SEVEN TEXTIL 190G PLUSH TAM U,0.00
106494,CREME AVELA BIA CREAM 350G C/CAC,0.00
106496,CREME AVELA BIA CREAM 650G C/CAC,0.00
65,AMEIXA IMPORTADA KG,0.00
106508,VINHO GRAN BODEGA 750ML ARG MALB BONARDA,0.00
106517,MORANGO MULLER 1KG,0.00
63,ALHO PORO UN,0.00
106522,PRODUTO FALTANTE #106522,0.00
61,ALFACE UN,0.00
58,AIPIM (MANDIOCA) KG,0.00
106525,VINHO DEL GRANO 750ML FRISANTE BCO SUAV,0.00
106526,VINHO DEL GRANO 750ML FRISANTE ROSE SUAV,0.00
53,AGRIAO HIDROPONICA NATURALHIDRO UN,0.00
42,ABACATE AVOCADO KG,0.00
106578,SALG ELMA CHIPS 68G LAYS RUSTICA SAL MARINHO,0.00
106579,SALG ELMA CHIPS 68G LAYS RUSTICA CREAM CHEESE,0.00
106580,AMEIXA VASSOLER 400G SELEC,0.00
106582,KIWI VASSOLER 400G SELEC,0.00
106583,MELAO FAMOSA 2KG BEBEZINHOS,0.00
106585,"CRISTAIS GREAT PETS 1,6KG SILICA GATO 4X1 GROSSA",0.00
106587,IOGURTE NESTLE 160G CHAMBINHO MOR FREEZE,0.00
106588,"BISC ISABELA 301,5G TORTINHAS CHOC LV+ POR-",0.00
106589,"BISC ISABELA 301,5G TORTINHAS MOR LV+ POR-",0.00
106592,SUCO FINFI 4L 80% LARAN ADOC,0.00
106598,BISC RECH BISCOBOM 90G ONIX CHOC BAUN,0.00
106601,"BISC BISCOBOM 1,5KG SORT TAM FAMILIA",0.00
106615,MINI PIMENTAO 200G DOCE COLORIDO,0.00
106618,BISC RECH BISCOBOM 100G FOMITOS DOC LEIT,0.00
106619,BISC RECH BISCOBOM 100G FOMITOS CHOC,0.00
106620,BISC RECH BISCOBOM 100G FOMITOS MOR,0.00
106631,KIWI ZESPRI KG IMPORTADO,0.00
106632,MELANCIA SILVESTRIN KG BABY,0.00
106634,REFRESCO FRUKITO 200ML LIMAO,0.00
106635,REFRESCO FRUKITO 200ML FRUT CITRICA,0.00
94742,MOP BRILHUS REFIL SEK+,0.00
106637,AGUA MIN MORMAII 5L S/GAS,0.00
94737,CAFE GUIDALLI 500G TRADICIONAL,0.00
94583,"FORMULA INF NESTLE 1,2KG NESTOGENO2",0.00
94797,SUCO DEL VALLE 200ML KAPO MACA,0.00
94582,"FORMULA INF NESTLE 1,2KG NESTOGENO1",0.00
94810,BISC RECH BONO 57G FININHO CHOCOLATE,0.00
94573,VINHO STA CAROLINA 750ML TINTO,0.00
94563,KIBE SEARA 300G SOJA,0.00
94542,QUEIJO VERDE CAMPO 200G COTTAGE TRADIC,0.00
94540,IOGURTE VERDE CAMPO 500G WHEY 28 MORANGO,0.00
94825,IOGURTE VERDE CAMPO 250G. NAT WHEY 21G COCO,0.00
94539,IOGURTE VERDE CAMPO 500G WHEY 28 COOKIES & CREAM,0.00
94518,BOLA FILOS FUTEBOL AMERC BRINQUED,0.00
94485,TORNEIRA ELET ZAGONEL 4500W 220V AGILE 3 TEMPER,0.00
94484,RESIST ZAGONEL 220V AGILE,0.00
94858,FORMINHA PAPEL CONFESTA N4 C/100 AZUL CLARO,0.00
94870,VINHO TORO LOCO 750ML UTIEL-REQUENA ROSE,0.00
94871,VINHO TORO LOCO 750ML ESPANHOL SECO SELECCION SAUVIGNON VIURA UTIEL-REQUENA BRANCO,0.00
94872,VINHO LE PETIT COCHONNET 750ML FRA TTO,0.00
94900,CARNE BOV ZIMMER KG PICAN FAT CONG,0.00
94483,KIT CONECTOR ZAGONEL C/3,0.00
94471,ORGANIZADOR SANREMO 29L ROSA SR941/125,0.00
94458,VINHO CASA PERINI 750ML TERROIRS MALBEC,0.00
94373,AGRIAO VERDE CLASSE UN,0.00
94368,*COELHO DIVINE CHOCOLATE 30G AOLEIT,0.00
94360,CHOPP FRITZ BIER 900ML PUR MALTE ESTILO MALZBIER,0.00
94299,P?O BAUDUCCO 400G GR?OS CLASSICOS,0.00
94247,CHOC LACTA 138G TRUFA SORTIDA,0.00
95005,VINHO TERRA BOA 750ML BEIRAS,0.00
94244,CHOC LACTA 104G TRUFA SORTIDA,0.00
94187,FIO DENTAL ORAL-B 25M SATIN TAPE,0.00
94184,ESC DENT ORAL-B KIDS STAG SPIDERMAN,0.00
94178,APARELHO BARBE GILLETTE 1UN FUSIN5,0.00
94177,ESPUMA BARB GILLETE 56G PREST SENS,0.00
94166,AMPOLA TRAT PANTENE 15ML SHOT HID,0.00
95034,RUCULA BRATI UN CONVENCIONAL,0.00
95035,RUCULA BRATI UN HIDROPONICO,0.00
95036,ALFACE BRATI UN HIDROPONICO,0.00
95037,ALFACE BRATI CONVENCIONAL,0.00
95038,COUVE FOLHA BRATI UN CONVENCIONAL,0.00
95039,RADICHE BRATI UN HIDROPONICO,0.00
95040,AGRIAO BRATI UN CONVENCIONAL,0.00
95041,CEBOLINHA BRATI UN HIDROPONICO,0.00
95044,SABONETE LIQ LUX 1L BOTANICALS FLOR CEREJA,0.00
95045,SABONETE LIQ LUX 1L BOTANICALS ERVA DOCE,0.00
95053,EMBUTIDO CASTRO 400G SUNIO COZIDO VACUO,0.00
95054,APRESUNTADO CASTRO 250G FAT,0.00
95057,PRESUNTO CASTRO 150G FAT,0.00
95059,MORCELA CASTRO KG BRANCA,0.00
95060,MORCELA CASTRO KG PRETA,0.00
95061,CALABRESA CASTRO KG SUINA,0.00
95063,LING MISTA CASTRO KG DEFUMADA,0.00
95064,LING PERNIL CASTRO KG,0.00
95066,FARINHA MILHO TORDILHO 1KG GROSSA,0.00
95067,FARINHA MILHO TORDILHO 1KG MEDIA,0.00
95068,ARROZ BRILHANTE 1KG PARBORIZADO,0.00
95069,ARROZ BRILHANTE 1KG BRANCO,0.00
95071,ARROZ BRILHANTE 5KG BCO,0.00
95073,FARINHA TRIGO TORDILHO 5KG TIPO 1,0.00
95075,ARROZ TORDILHO 1KG RISOTO,0.00
95076,ARROZ TORDILHO 1KG INTEGRAL,0.00
95078,FARINHA TRIGO TORDILHO 1KG INTEGRAL,0.00
95079,FARINHA TRIGO MAFALDA 1KG TIPO 1,0.00
95081,ARROZ TORDILHO 1KG BRANCO TIPO 1,0.00
95085,BISTECA CASTRO KG SUINA,0.00
95089,BACON CASTRO KG PALETA,0.00
95091,LENTILHA TORDILHO 500G,0.00
95092,SAGU TORDILHO 500G,0.00
94110,*CARNE BOV FRIBOI KG PEITO CONG,0.00
95103,ARROZ TORDILHO 1KG PARBOILIZADO,0.00
94109,*CARNE BOV FRIBOI KG PALET CONG,0.00
94100,ICE KOVAK BOCK 275ML,0.00
94094,MIX FLORES SKOVRONSKI 250G BDJ,0.00
95107,VINHO TRIVENTO 750ML RESERVE WHITE MALBEC,0.00
95108,VINHO CONCHA Y TORO 750ML RESERVADO PEDRO JIMENEZ,0.00
95112,FARINHA TRIGO VIVIANA 1KG TIPO 1,0.00
95114,FARINHA TRIGO VIVIANA 5KG TIPO 1,0.00
94092,COUVE FLOR SKOVRONSKI 250G BDJ,0.00
94068,GIRASSOL MINI P11,0.00
94039,CACTUS MINI P06,0.00
94033,ATUM COQUEIRO 170G RALADO NATURAL,0.00
94028,VINHO SANTA EMA 375ML CHILENO RESERVA SELECT TERROIR ISLA DE MAIPO CARMENERE TINTO,0.00
94011,VINHO CHILENO PEREZ CRUZ RESERVA ROSE SECO 750ML,0.00
93994,VINHO JUAN CARRAU 750ML URUGUAIO RESERVE TANNAT LAS VIOLETAS,0.00
95143,FAQUEIRO TRAMONTINA 30PCS IPAN INOX PRETO,0.00
95144,FAQUEIRO TRAMONTINA 30PCS IPAN INOX VERMELHO,0.00
93992,VINHO LAS BRUJAS 750ML URUG TANNAT,0.00
95163,FEIJAO CALDAO PRETO 1KG,0.00
93991,VINHO LAS BRUJAS 750ML MALBEC,0.00
95181,VINHO PEREZ CRUZ 750ML CHASKI PETIT,0.00
95182,VINHO PEREZ CRUZ 750ML MALBEC,0.00
95183,VINHO PEREZ CRUZ 750ML CHILENO VALLE DEL MAIPO ANDES LIMITED EDITION CARMENERE TINTO,0.00
95210,VINHO CLOS NOBLES 750ML ASSEMBLAGE TINTO,0.00
93990,VINHO LAS BRUJAS 750ML URUG CAB SAUV,0.00
93989,VINHO LAS BRUJAS 750ML CHARDONNAY,0.00
93988,VINHO LAS BRUJAS 750ML CAB FRANC ROSE,0.00
95223,"SORVETE TAMAJU 1,5L AFRICANO MORANGO",0.00
95224,"SORVETE TAMAJU 1,5L AFRICANO CREME",0.00
